ID,stationName,Date,Time,Status,Frequency,df/dt,B345_BUSA_VS Magnitude,B345_BUSA_VS Angle,B345_BUSB_VS Magnitude,B345_BUSB_VS Angle,T115_T1X_VS Magnitude,T115_T1X_VS Angle,T115_T2X_VS Magnitude,T115_T2X_VS Angle,L345_3165_IS Magnitude,L345_3165_IS Angle,L345_3619_IS Magnitude,L345_3619_IS Angle,L345_3280_IS Magnitude,L345_3280_IS Angle,L345_3921_IS Magnitude,L345_3921_IS Angle,T115_T1X_IS Magnitude,T115_T1X_IS Angle,T115_T2X_IS Magnitude,T115_T2X_IS Angle
99999,XXXXX,1/7/2021,12:15:28.233,00 00,60.008999,0,356778.6563,46.993721,356406.625,47.022366,117919.75,55.141178,118357.4297,43.773697,221.560684,97.574432,225.222839,96.342567,509.040253,69.711502,510.871307,70.072464,2028.83667,53.909321,780.955627,-137.589523
99999,XXXXX,1/7/2021,12:15:28.267,00 00,60.008999,0,356778.6563,47.11404,356417.5625,47.142685,117924.1328,55.261501,118359.6094,43.899746,221.560684,97.763512,225.222839,96.411331,509.040253,69.923485,511.786865,70.18705,2028.83667,54.046825,780.955627,-137.520767
99999,XXXXX,1/7/2021,12:15:28.300,00 00,60.008999,0,356789.5938,47.22863,356417.5625,47.257275,117928.5078,55.370361,118361.8047,44.008606,221.560684,97.763512,225.222839,96.686348,509.040253,69.929222,511.786865,70.307373,2028.83667,54.1385,780.955627,-137.406174
99999,XXXXX,1/7/2021,12:15:28.333,00 00,60.008999,0,356800.5313,47.34322,356428.5,47.371868,117930.6953,55.484951,118359.6094,44.128925,222.476227,97.752052,224.307297,96.697807,510.871307,70.072464,512.702393,70.479263,2027.005615,54.264553,780.955627,-137.268661
99999,XXXXX,1/7/2021,12:15:28.367,00 00,60.009998,0,356800.5313,47.457809,356439.4375,47.486462,117932.8906,55.599545,118363.9922,44.243523,223.391754,97.975502,225.222839,96.892616,510.871307,70.261536,511.786865,70.599579,2027.005615,54.379143,781.871155,-137.142624
99999,XXXXX,1/7/2021,12:15:28.400,00 00,60.008999,0,356811.4688,47.572407,356450.4063,47.601055,117939.4531,55.714138,118366.1875,44.358112,223.391754,98.433876,225.222839,97.116066,509.95578,70.35894,511.786865,70.742813,2026.089966,54.499462,781.871155,-137.07959
99999,XXXXX,1/7/2021,12:15:28.433,00 00,60.009998,0,356800.5313,47.69846,356450.4063,47.727104,117939.4531,55.834457,118368.3672,44.478436,221.560684,98.353661,224.307297,97.035858,509.040253,70.433426,511.786865,70.765739,2026.089966,54.585407,780.0401,-136.89624
99999,XXXXX,1/7/2021,12:15:28.467,00 00,60.008999,0,356833.3438,47.813049,356461.3438,47.841694,117948.2109,55.949047,118379.3125,44.598755,221.560684,98.525543,224.307297,97.081688,509.040253,70.611046,511.786865,70.908974,2026.089966,54.705727,780.955627,-136.781662
99999,XXXXX,1/7/2021,12:15:28.500,00 00,60.008999,0,356822.4063,47.927639,356450.4063,47.956284,117948.2109,56.057907,118377.1172,44.713345,221.560684,98.445328,224.307297,97.236389,509.040253,70.58812,511.786865,70.897522,2026.089966,54.820324,780.955627,-136.718628
99999,XXXXX,1/7/2021,12:15:28.533,00 00,60.009998,0,356833.3438,48.053692,356461.3438,48.082336,117952.5781,56.18969,118377.1172,44.839397,223.391754,98.594299,224.307297,97.448387,510.871307,70.805847,512.702393,71.120972,2025.174438,54.946369,780.955627,-136.523819
99999,XXXXX,1/7/2021,12:15:28.567,00 00,60.008999,0,356822.4063,48.162548,356461.3438,48.191204,117952.5781,56.298553,118374.9453,44.948257,221.560684,98.594299,224.307297,97.448387,509.040253,70.725632,511.786865,71.247025,2026.089966,55.043774,780.0401,-136.426422
99999,XXXXX,1/7/2021,12:15:28.600,00 00,60.008999,0,356822.4063,48.288601,356461.3438,48.322979,117952.5781,56.424606,118374.9453,45.080036,222.476227,98.863586,224.307297,97.79789,510.871307,71.029297,510.871307,71.424637,2025.174438,55.187016,780.955627,-136.283173
99999,XXXXX,1/7/2021,12:15:28.633,00 00,60.009998,0,356833.3438,48.403191,356461.3438,48.431843,117950.3984,56.539196,118379.3125,45.188904,222.476227,99.035477,224.307297,97.820801,509.95578,71.183998,511.786865,71.55069,2026.089966,55.278687,780.0401,-136.157135
99999,XXXXX,1/7/2021,12:15:28.667,00 00,60.009998,0,356822.4063,48.529243,356461.3438,48.557896,117952.5781,56.665249,118379.3125,45.314949,222.476227,99.425079,224.307297,97.941132,509.040253,71.401718,510.871307,71.693924,2025.174438,55.410465,780.0401,-136.071182
99999,XXXXX,1/7/2021,12:15:28.700,00 00,60.008999,0,356833.3438,48.643837,356472.2813,48.678215,117952.5781,56.785568,118379.3125,45.435276,222.476227,99.132881,224.307297,97.941132,510.871307,71.315781,512.702393,71.682472,2026.089966,55.536518,780.0401,-135.93367
99999,XXXXX,1/7/2021,12:15:28.733,00 00,60.008999,0,356833.3438,48.76416,356461.3438,48.792805,117950.3984,56.900158,118379.3125,45.555595,220.645142,99.436546,223.391754,98.250526,509.040253,71.499123,511.786865,71.814247,2026.089966,55.662567,780.0401,-135.824814
99999,XXXXX,1/7/2021,12:15:28.767,00 00,60.009998,0,356833.3438,48.88448,356472.2813,48.913124,117950.3984,57.020477,118379.3125,45.670185,222.476227,99.511024,224.307297,98.193222,511.786865,71.436104,512.702393,72.003326,2027.005615,55.805813,780.0401,-135.727402
99999,XXXXX,1/7/2021,12:15:28.800,00 00,60.008999,0,356833.3438,48.999069,356461.3438,49.027718,117946.0156,57.1408,118374.9453,45.790508,222.476227,99.470917,225.222839,98.439598,511.786865,71.699661,512.702393,72.12365,2027.921143,55.908939,780.0401,-135.58989
99999,XXXXX,1/7/2021,12:15:28.833,00 00,60.008999,0,356844.2813,49.119392,356472.2813,49.153767,117943.8203,57.26685,118379.3125,45.910828,222.476227,99.734482,225.222839,98.514084,511.786865,71.9403,512.702393,72.238235,2028.83667,56.052181,780.0401,-135.446655
99999,XXXXX,1/7/2021,12:15:28.867,00 00,60.008999,0,356833.3438,49.228249,356472.2813,49.256905,117937.2578,57.381443,118377.1172,46.019688,222.476227,99.889183,224.307297,98.58857,511.786865,72.049164,512.702393,72.318451,2029.752197,56.172504,780.0401,-135.297684
99999,XXXXX,1/7/2021,12:15:28.900,00 00,60.008999,0,356822.4063,49.348572,356461.3438,49.377224,117935.0703,57.501766,118377.1172,46.134285,221.560684,99.963661,224.307297,98.559921,510.871307,72.095001,512.702393,72.381485,2030.667725,56.321468,780.0401,-135.200287
99999,XXXXX,1/7/2021,12:15:28.933,00 00,60.008999,0,356822.4063,49.457436,356439.4375,49.491814,117926.3281,57.61636,118372.75,46.248875,222.476227,100.038155,225.222839,98.800568,510.871307,72.11219,512.702393,72.593468,2031.583252,56.418877,780.0401,-135.114334
99999,XXXXX,1/7/2021,12:15:28.967,00 00,60.008999,0,356811.4688,49.566296,356439.4375,49.594944,117919.75,57.730953,118372.75,46.352001,222.476227,100.072533,225.222839,98.949532,510.871307,72.238235,513.61792,72.582016,2032.498779,56.533466,780.955627,-135.016937
99999,XXXXX,1/7/2021,12:15:29.000,00 00,60.008999,0,356811.4688,49.680885,356439.4375,49.709541,117915.3828,57.845543,118374.9453,46.466595,221.560684,100.273064,224.307297,99.20163,509.95578,72.415855,513.61792,72.782547,2033.414307,56.676701,780.0401,-134.862228
99999,XXXXX,1/7/2021,12:15:29.033,00 00,60.007999,0,356789.5938,49.789753,356428.5,49.818398,117908.8203,57.960133,118366.1875,46.575459,222.476227,100.227226,224.307297,99.293304,512.702393,72.427322,513.61792,72.868492,2033.414307,56.808483,780.955627,-134.741913
99999,XXXXX,1/7/2021,12:15:29.067,00 00,60.007999,0,356789.5938,49.892883,356417.5625,49.921535,117902.2578,58.063267,118363.9922,46.678589,222.476227,100.439224,224.307297,99.304764,513.61792,72.587746,513.61792,72.954437,2034.329834,56.923073,780.0401,-134.690353
99999,XXXXX,1/7/2021,12:15:29.100,00 00,60.007999,0,356767.6875,49.990288,356406.625,50.018932,117895.6797,58.166397,118363.9922,46.775993,221.560684,100.651215,224.307297,99.436546,511.786865,72.685143,513.61792,73.034653,2034.329834,57.014748,780.0401,-134.558578
99999,XXXXX,1/7/2021,12:15:29.133,00 00,60.007999,0,356756.75,50.093418,356395.6875,50.1278,117889.1172,58.275261,118359.6094,46.884853,221.560684,100.880402,225.222839,99.551132,511.786865,72.885681,513.61792,73.206543,2034.329834,57.129337,780.0401,-134.449707
99999,XXXXX,1/7/2021,12:15:29.167,00 00,60.008999,0,356767.6875,50.202282,356395.6875,50.23666,117886.9375,58.378391,118357.4297,46.987988,222.476227,100.926239,225.222839,99.705841,512.702393,72.862762,514.533508,73.223724,2035.245361,57.249664,780.955627,-134.317932
99999,XXXXX,1/7/2021,12:15:29.200,00 00,60.007999,0,356745.8125,50.311142,356384.75,50.33979,117880.3594,58.481529,118355.2422,47.091118,222.476227,101.115311,225.222839,99.76313,511.786865,73.034653,513.61792,73.269562,2035.245361,57.358528,781.871155,-134.266373
99999,XXXXX,1/7/2021,12:15:29.233,00 00,60.007999,0,356745.8125,50.402817,356373.7813,50.431465,117878.1797,58.578926,118348.6797,47.182793,222.476227,100.943428,225.222839,99.957939,512.702393,72.925789,514.533508,73.355507,2035.245361,57.444473,781.871155,-134.123123
99999,XXXXX,1/7/2021,12:15:29.267,00 00,60.007999,0,356723.9375,50.505947,356362.8438,50.534599,117875.9922,58.68206,118346.4844,47.285931,223.391754,101.178337,225.222839,99.980858,513.61792,73.223724,514.533508,73.727928,2035.245361,57.587708,781.871155,-134.117386
99999,XXXXX,1/7/2021,12:15:29.300,00 00,60.007999,0,356723.9375,50.603352,356362.8438,50.631996,117875.9922,58.773731,118344.2891,47.383327,222.476227,101.138229,225.222839,100.066803,512.702393,73.223724,513.61792,73.65345,2035.245361,57.656467,781.871155,-133.934052
99999,XXXXX,1/7/2021,12:15:29.333,00 00,60.007,0,356723.9375,50.689297,356351.9063,50.723671,117871.6172,58.865406,118342.1172,47.469273,222.476227,101.499191,225.222839,100.101173,511.786865,73.533127,513.61792,73.716469,2034.329834,57.736683,781.871155,-133.848099
99999,XXXXX,1/7/2021,12:15:29.367,00 00,60.007999,0,356713,50.786701,356351.9063,50.821079,117873.7969,58.962811,118342.1172,47.566677,223.391754,101.596596,225.222839,100.221497,511.786865,73.676361,513.61792,73.853981,2035.245361,57.82835,782.786682,-133.756424
99999,XXXXX,1/7/2021,12:15:29.400,00 00,60.007999,0,356713,50.889832,356340.9688,50.924206,117875.9922,59.060215,118339.9219,47.669807,221.560684,101.510651,224.307297,100.34182,511.786865,73.590416,512.702393,73.980034,2033.414307,57.90284,782.786682,-133.613205
99999,XXXXX,1/7/2021,12:15:29.433,00 00,60.007,0,356713,50.987236,356351.9063,51.015881,117880.3594,59.151882,118342.1172,47.767212,222.476227,101.562225,224.307297,100.381927,510.871307,73.515938,513.61792,73.980034,2033.414307,57.994507,781.871155,-133.510056
99999,XXXXX,1/7/2021,12:15:29.467,00 00,60.007,0,356702.0625,51.078903,356340.9688,51.107555,117880.3594,59.243557,118339.9219,47.858887,222.476227,101.757027,224.307297,100.513702,510.871307,73.670631,512.702393,74.157646,2032.498779,58.074722,781.871155,-133.441315
99999,XXXXX,1/7/2021,12:15:29.500,00 00,60.007,0,356734.875,51.159119,356362.8438,51.187771,117886.9375,59.323772,118344.2891,47.939098,222.476227,101.590866,225.222839,100.697052,511.786865,73.813873,512.702393,74.237869,2032.498779,58.137749,782.786682,-133.384003
99999,XXXXX,1/7/2021,12:15:29.533,00 00,60.007,0,356702.0625,51.262253,356340.9688,51.290897,117886.9375,59.426907,118342.1172,48.042229,222.476227,101.87735,224.307297,100.73143,510.871307,74.08316,512.702393,74.398293,2031.583252,58.252342,782.786682,-133.292328
99999,XXXXX,1/7/2021,12:15:29.567,00 00,60.007,0,356723.9375,51.348198,356362.8438,51.376842,117893.5,59.507122,118339.9219,48.128174,223.391754,101.991936,225.222839,100.73716,511.786865,74.077431,511.786865,74.484238,2030.667725,58.321095,782.786682,-133.20639
99999,XXXXX,1/7/2021,12:15:29.600,00 00,60.007,0,356713,51.434143,356351.9063,51.468517,117897.8672,59.598789,118344.2891,48.219849,222.476227,102.077881,224.307297,101.023643,509.95578,74.180565,511.786865,74.512886,2031.583252,58.418499,781.871155,-133.137634
99999,XXXXX,1/7/2021,12:15:29.633,00 00,60.007,0,356734.875,51.53154,356373.7813,51.560192,117902.2578,59.684734,118348.6797,48.311523,222.476227,101.91745,225.222839,100.994987,509.95578,74.312347,511.786865,74.650398,2030.667725,58.481529,781.871155,-133.005859
99999,XXXXX,1/7/2021,12:15:29.667,00 00,60.007,0,356734.875,51.617485,356362.8438,51.646137,117904.4297,59.776409,118348.6797,48.397469,222.476227,102.112259,225.222839,101.092392,509.95578,74.277969,512.702393,74.679039,2030.667725,58.544548,782.786682,-132.891266
99999,XXXXX,1/7/2021,12:15:29.700,00 00,60.007,0,356745.8125,51.70343,356373.7813,51.732082,117911.0078,59.856621,118348.6797,48.483406,223.391754,102.072151,226.138382,100.931969,510.871307,74.392563,512.702393,74.805092,2030.667725,58.624763,781.871155,-132.839691
99999,XXXXX,1/7/2021,12:15:29.733,00 00,60.007,0,356745.8125,51.795105,356373.7813,51.82375,117913.1875,59.948296,118350.8672,48.575081,224.307297,102.1008,226.138382,100.983536,510.871307,74.467049,512.702393,74.908218,2030.667725,58.727898,782.786682,-132.770935
99999,XXXXX,1/7/2021,12:15:29.767,00 00,60.007,0,356756.75,51.88678,356384.75,51.915424,117917.5703,60.034241,118353.0469,48.661022,223.391754,102.003395,225.222839,101.052284,510.871307,74.673309,511.786865,75.040001,2029.752197,58.819569,782.786682,-132.67926
99999,XXXXX,1/7/2021,12:15:29.800,00 00,60.007,0,356767.6875,51.972721,356406.625,52.001369,117924.1328,60.120186,118359.6094,48.746967,223.391754,102.31279,226.138382,100.920502,509.95578,74.742065,511.786865,75.114487,2028.83667,58.888329,781.871155,-132.581863
99999,XXXXX,1/7/2021,12:15:29.833,00 00,60.007,0,356756.75,52.064392,356395.6875,52.093044,117926.3281,60.211861,118357.4297,48.844372,223.391754,102.352898,226.138382,101.143959,508.124695,74.868118,510.871307,75.223351,2028.83667,58.985725,781.871155,-132.547501
99999,XXXXX,1/7/2021,12:15:29.867,00 00,60.007,0,356778.6563,52.156067,356417.5625,52.184719,117935.0703,60.297798,118366.1875,48.936043,222.476227,102.31279,226.138382,101.224174,507.209167,74.965523,510.871307,75.26918,2027.005615,59.043022,780.955627,-132.421432
99999,XXXXX,1/7/2021,12:15:29.900,00 00,60.007,0,356789.5938,52.253471,356428.5,52.282116,117939.4531,60.389473,118366.1875,49.033447,223.391754,102.324249,227.053925,101.029373,508.124695,75.06292,510.871307,75.366585,2027.921143,59.14043,781.871155,-132.295395
99999,XXXXX,1/7/2021,12:15:29.933,00 00,60.007,0,356811.4688,52.345146,356439.4375,52.373791,117946.0156,60.486877,118368.3672,49.125122,224.307297,102.289879,226.138382,101.275742,509.040253,75.166054,509.95578,75.498367,2027.005615,59.237827,782.786682,-132.272476
99999,XXXXX,1/7/2021,12:15:29.967,00 00,60.007999,0,356811.4688,52.448277,356439.4375,52.476921,117950.3984,60.584282,118368.3672,49.228249,223.391754,102.398735,226.138382,101.281464,509.040253,75.206161,510.871307,75.653069,2026.089966,59.318043,781.871155,-132.134964
99999,XXXXX,1/7/2021,12:15:30.000,00 00,60.007,0,356833.3438,52.539951,356450.4063,52.574326,117956.9609,60.675953,118377.1172,49.325657,224.307297,102.564896,226.138382,101.396065,506.29361,75.418159,508.124695,75.784851,2025.174438,59.426907,781.871155,-132.037552
99999,XXXXX,1/7/2021,12:15:30.033,00 00,60.007999,0,356844.2813,52.637356,356472.2813,52.666,117963.5234,60.767628,118383.6797,49.417332,224.307297,102.725319,227.053925,101.533569,507.209167,75.675987,509.040253,75.951004,2025.174438,59.518578,781.871155,-131.945877
99999,XXXXX,1/7/2021,12:15:30.067,00 00,60.007999,0,356844.2813,52.740482,356461.3438,52.769131,117965.7188,60.870762,118381.5078,49.520458,224.307297,102.748245,227.053925,101.499191,505.378082,75.687447,508.124695,75.956734,2025.174438,59.593067,782.786682,-131.85994
99999,XXXXX,1/7/2021,12:15:30.100,00 00,60.007999,0,356844.2813,52.84362,356483.1875,52.872265,117970.0859,60.973892,118383.6797,49.623596,224.307297,102.857101,227.053925,101.441895,505.378082,75.784851,507.209167,76.168732,2024.258911,59.707657,780.955627,-131.733887
99999,XXXXX,1/7/2021,12:15:30.133,00 00,60.007999,0,356866.1875,52.946751,356505.0938,52.975395,117974.4609,61.071297,118385.875,49.726723,224.307297,102.650841,227.969467,101.573677,505.378082,75.727547,508.124695,76.19165,2025.174438,59.810783,781.871155,-131.653671
99999,XXXXX,1/7/2021,12:15:30.167,00 00,60.008999,0,356866.1875,53.06134,356505.0938,53.089993,117976.6484,61.185886,118388.0703,49.83559,224.307297,102.851372,227.053925,101.590866,506.29361,76.002571,509.040253,76.386452,2025.174438,59.908192,781.871155,-131.521896
99999,XXXXX,1/7/2021,12:15:30.200,00 00,60.008999,0,356877.0938,53.164474,356505.0938,53.193119,117978.8438,61.289017,118390.2578,49.94445,224.307297,102.902939,227.053925,101.688271,506.29361,76.105705,507.209167,76.426559,2024.258911,60.011318,781.871155,-131.413025
99999,XXXXX,1/7/2021,12:15:30.233,00 00,60.007999,0,356888.0625,53.267605,356516.0313,53.301979,117983.2109,61.397881,118394.6328,50.05331,225.222839,102.816994,227.053925,101.722649,507.209167,76.208839,508.124695,76.455208,2024.258911,60.102993,781.871155,-131.24115
99999,XXXXX,1/7/2021,12:15:30.267,00 00,60.008999,0,356899,53.382195,356537.9375,53.410847,117985.4063,61.506741,118403.3828,50.162178,225.222839,103.212334,227.053925,101.928917,505.378082,76.380722,506.29361,76.713036,2024.258911,60.240505,781.871155,-131.195312
99999,XXXXX,1/7/2021,12:15:30.300,00 00,60.008999,0,356909.9375,53.496792,356548.8438,53.525436,117987.6016,61.62133,118407.7578,50.276768,224.307297,103.080559,227.969467,101.923187,505.378082,76.432289,507.209167,76.661476,2024.258911,60.360828,781.871155,-131.086456
99999,XXXXX,1/7/2021,12:15:30.333,00 00,60.008999,0,356920.9063,53.611382,356548.8438,53.640026,117987.6016,61.735928,118409.9453,50.391357,224.307297,103.430061,227.969467,101.928917,504.462555,76.546883,507.209167,76.827637,2024.258911,60.452503,781.871155,-130.966125
99999,XXXXX,1/7/2021,12:15:30.367,00 00,60.008999,0,356920.9063,53.725971,356559.8125,53.754616,117989.7891,61.850517,118412.1406,50.505947,225.222839,103.458702,227.053925,102.146637,505.378082,76.678658,507.209167,77.068275,2025.174438,60.601467,781.871155,-130.840073
99999,XXXXX,1/7/2021,12:15:30.400,00 00,60.008999,0,356920.9063,53.840561,356548.8438,53.869213,117987.6016,61.965107,118407.7578,50.620544,225.222839,103.458702,227.969467,102.541977,505.378082,76.80471,506.29361,77.194328,2024.258911,60.73325,781.871155,-130.75412
99999,XXXXX,1/7/2021,12:15:30.433,00 00,60.009998,0,356920.9063,53.96088,356559.8125,53.989532,117987.6016,62.08543,118407.7578,50.740864,225.222839,103.642052,227.969467,102.324249,506.29361,76.953682,507.209167,77.343292,2024.258911,60.853569,781.871155,-130.610901
99999,XXXXX,1/7/2021,12:15:30.467,00 00,60.008999,0,356931.8438,54.075478,356559.8125,54.109856,117987.6016,62.20575,118414.3203,50.861183,224.307297,103.796753,227.053925,102.690948,504.462555,77.096924,506.29361,77.457886,2025.174438,60.973892,781.871155,-130.519226
99999,XXXXX,1/7/2021,12:15:30.500,00 00,60.009998,0,356942.75,54.20153,356581.6875,54.230175,117983.2109,62.331802,118418.7031,50.981506,225.222839,104.146263,227.969467,102.708138,504.462555,77.349022,506.29361,77.589668,2025.174438,61.111404,781.871155,-130.353058
99999,XXXXX,1/7/2021,12:15:30.533,00 00,60.008999,0,356953.7188,54.32185,356581.6875,54.350494,117983.2109,62.452122,118420.8984,51.101826,225.222839,104.134796,227.969467,102.702408,504.462555,77.406319,507.209167,77.612587,2025.174438,61.237453,781.871155,-130.22702
99999,XXXXX,1/7/2021,12:15:30.567,00 00,60.009998,0,356953.7188,54.447903,356592.6563,54.476547,117983.2109,62.578175,118420.8984,51.227879,225.222839,104.014481,227.969467,102.794083,505.378082,77.417778,508.124695,77.744362,2026.089966,61.380692,781.871155,-130.141068
99999,XXXXX,1/7/2021,12:15:30.600,00 00,60.009998,0,356942.75,54.568222,356581.6875,54.6026,117978.8438,62.704224,118416.5078,51.353928,225.222839,104.24366,228.884995,103.05764,505.378082,77.497993,507.209167,77.78447,2026.089966,61.506741,781.871155,-129.980652
99999,XXXXX,1/7/2021,12:15:30.633,00 00,60.009998,0,356920.9063,54.699997,356559.8125,54.728649,117972.2813,62.830276,118409.9453,51.47998,225.222839,104.564522,228.884995,103.160774,505.378082,77.669876,507.209167,78.053764,2025.174438,61.655708,782.786682,-129.940536
99999,XXXXX,1/7/2021,12:15:30.667,00 00,60.011002,0,356931.8438,54.831779,356570.75,54.860432,117970.0859,62.967781,118412.1406,51.611755,225.222839,104.341064,228.884995,103.344116,505.378082,77.790199,507.209167,78.17408,2026.089966,61.787491,782.786682,-129.745743
99999,XXXXX,1/7/2021,12:15:30.700,00 00,60.009998,0,356942.75,54.969292,356581.6875,54.997936,117970.0859,63.099564,118418.7031,51.749268,226.138382,104.730675,227.969467,103.590485,505.378082,78.093872,507.209167,78.408997,2026.089966,61.91927,781.871155,-129.591019
99999,XXXXX,1/7/2021,12:15:30.733,00 00,60.009998,0,356953.7188,55.101074,356581.6875,55.129719,117972.2813,63.231342,118425.2656,51.88678,225.222839,104.856728,227.969467,103.435791,504.462555,78.156891,505.378082,78.374619,2026.089966,62.056782,781.871155,-129.401962
99999,XXXXX,1/7/2021,12:15:30.767,00 00,60.011002,0,356953.7188,55.232853,356581.6875,55.261501,117967.8984,63.363125,118418.7031,52.018559,226.138382,104.770782,227.969467,103.487358,506.29361,78.196999,506.29361,78.552238,2026.089966,62.20002,781.871155,-129.310272
99999,XXXXX,1/7/2021,12:15:30.800,00 00,60.011002,0,356964.6563,55.364628,356592.6563,55.39328,117970.0859,63.500629,118429.6484,52.150333,225.222839,105.171852,227.969467,103.819672,504.462555,78.35743,507.209167,78.661095,2026.089966,62.343262,781.871155,-129.184219
99999,XXXXX,1/7/2021,12:15:30.833,00 00,60.011002,0,356964.6563,55.507874,356592.6563,55.536518,117967.8984,63.643875,118427.4609,52.293579,224.307297,105.240608,227.969467,104.071777,503.546997,78.3517,507.209167,78.890282,2026.089966,62.492229,781.871155,-129.063904
99999,XXXXX,1/7/2021,12:15:30.867,00 00,60.011002,0,356964.6563,55.639652,356592.6563,55.668301,117967.8984,63.775654,118427.4609,52.425358,226.138382,105.252068,228.884995,104.106155,505.378082,78.615257,508.124695,78.907471,2026.089966,62.635471,780.955627,-128.937866
99999,XXXXX,1/7/2021,12:15:30.900,00 00,60.011002,0,356953.7188,55.78862,356581.6875,55.817265,117959.1406,63.924622,118418.7031,52.568596,226.138382,105.469795,228.884995,104.300957,507.209167,78.792877,507.209167,79.182487,2026.089966,62.795898,781.871155,-128.765961
99999,XXXXX,1/7/2021,12:15:30.933,00 00,60.011002,0,356931.8438,55.920403,356570.75,55.949047,117954.7734,64.056404,118414.3203,52.706108,226.138382,105.521355,228.884995,104.341064,506.29361,78.804337,507.209167,79.216866,2026.089966,62.933403,782.786682,-128.634201
99999,XXXXX,1/7/2021,12:15:30.967,00 00,60.011002,0,356942.75,56.057907,356581.6875,56.086559,117950.3984,64.199638,118418.7031,52.837891,225.222839,105.859398,227.969467,104.621811,505.378082,79.14238,506.29361,79.411674,2027.921143,63.076645,781.871155,-128.502396
99999,XXXXX,1/7/2021,12:15:31.000,00 00,60.012001,0,356953.7188,56.212612,356592.6563,56.241257,117954.7734,64.34861,118427.4609,52.992588,225.222839,105.916702,227.969467,104.60463,505.378082,79.234055,508.124695,79.52626,2027.921143,63.254257,780.0401,-128.347717
99999,XXXXX,1/7/2021,12:15:31.033,00 00,60.011002,0,356953.7188,56.350117,356581.6875,56.378769,117950.3984,64.491852,118427.4609,53.135822,225.222839,106.071396,227.969467,104.787971,505.378082,79.394478,508.124695,79.732529,2027.921143,63.38604,781.871155,-128.170105
99999,XXXXX,1/7/2021,12:15:31.067,00 00,60.011002,0,356942.75,56.487629,356570.75,56.516273,117946.0156,64.635094,118425.2656,53.273335,225.222839,106.380791,227.969467,105.126015,505.378082,79.423134,507.209167,79.858582,2027.921143,63.535015,781.871155,-128.044037
99999,XXXXX,1/7/2021,12:15:31.100,00 00,60.011002,0,356953.7188,56.630871,356581.6875,56.665249,117943.8203,64.778328,118420.8984,53.416576,225.222839,106.518303,227.969467,105.257797,506.29361,79.486153,508.124695,79.898689,2028.83667,63.701172,781.871155,-127.877876
99999,XXXXX,1/7/2021,12:15:31.133,00 00,60.011002,0,356942.75,56.774105,356581.6875,56.802753,117941.6484,64.92157,118420.8984,53.554081,226.138382,106.489655,227.969467,105.37812,509.040253,79.778366,509.040253,80.082039,2029.752197,63.844406,780.955627,-127.723183
99999,XXXXX,1/7/2021,12:15:31.167,00 00,60.011002,0,356953.7188,56.917351,356581.6875,56.945995,117937.2578,65.064804,118418.7031,53.697327,225.222839,106.713104,227.053925,105.704704,507.209167,79.858582,508.124695,80.294022,2029.752197,63.981918,781.871155,-127.654419
99999,XXXXX,1/7/2021,12:15:31.200,00 00,60.011002,0,356920.9063,57.054855,356559.8125,57.083508,117930.6953,65.208046,118418.7031,53.840561,225.222839,107.14856,227.969467,105.865135,507.209167,80.076302,509.040253,80.420074,2029.752197,64.142349,782.786682,-127.4711
99999,XXXXX,1/7/2021,12:15:31.233,00 00,60.011002,0,356909.9375,57.198097,356548.8438,57.226742,117926.3281,65.351288,118418.7031,53.983803,224.307297,107.268883,227.969467,106.019829,506.29361,80.156517,508.124695,80.528938,2030.667725,64.291313,781.871155,-127.299194
99999,XXXXX,1/7/2021,12:15:31.267,00 00,60.011002,0,356909.9375,57.335606,356537.9375,57.364258,117921.9453,65.49453,118414.3203,54.121315,224.307297,107.400658,227.969467,106.271935,506.29361,80.27684,509.040253,80.654991,2029.752197,64.428825,781.871155,-127.230453
99999,XXXXX,1/7/2021,12:15:31.300,00 00,60.011002,0,356899,57.478848,356537.9375,57.507496,117917.5703,65.637764,118409.9453,54.264553,224.307297,107.520981,227.053925,106.323502,507.209167,80.540398,509.040253,80.654991,2031.583252,64.560608,781.871155,-126.995522
99999,XXXXX,1/7/2021,12:15:31.333,00 00,60.011002,0,356899,57.61636,356537.9375,57.645008,117913.1875,65.775276,118403.3828,54.402065,225.222839,107.53817,227.053925,106.403709,509.95578,80.322678,509.95578,80.849792,2031.583252,64.721039,781.871155,-126.926788
99999,XXXXX,1/7/2021,12:15:31.367,00 00,60.011002,0,356888.0625,57.753868,356516.0313,57.788242,117908.8203,65.918518,118401.1953,54.53957,224.307297,107.669945,227.969467,106.684464,509.040253,80.620605,509.95578,80.975845,2031.583252,64.870003,781.871155,-126.772064
99999,XXXXX,1/7/2021,12:15:31.400,00 00,60.012001,0,356888.0625,57.89711,356516.0313,57.925755,117906.625,66.061752,118401.1953,54.677082,225.222839,108.053833,227.053925,106.736031,509.040253,80.884171,510.871307,81.222221,2033.414307,64.990326,781.871155,-126.605927
99999,XXXXX,1/7/2021,12:15:31.433,00 00,60.011002,0,356877.0938,58.034615,356505.0938,58.063267,117902.2578,66.199265,118401.1953,54.814594,225.222839,108.334579,227.969467,106.661545,509.040253,81.078979,509.95578,81.336807,2032.498779,65.14502,782.786682,-126.485611
